1695722679075920000,-0.91129,-0.01643,
1695722679179168000,-0.88508,-0.00861,
1695722679281917000,-0.86010,-0.00546,
1695722679384990000,-0.84165,-0.00404,
1695722679487654000,-0.81455,-0.00602,
1695722679589929000,-0.79137,-0.01192,
1695722679692408000,-0.77113,-0.01120,
1695722679795373000,-0.74409,-0.00528,
1695722679897590000,-0.72799,0.00222,
1695722680002158000,-0.71921,0.00994,
1695722680105779000,-0.71216,0.01874,
1695722680208869000,-0.71059,0.02573,
1695722680312431000,-0.71332,0.03396,
1695722680415886000,-0.71674,0.03716,
1695722680519269000,-0.71658,0.04597,
1695722680622381000,-0.71378,0.05454,
1695722680725350000,-0.70386,0.06413,
1695722680828139000,-0.68507,0.07269,
1695722680931180000,-0.66390,0.07743,
1695722681034212000,-0.64061,0.08765,
1695722681137124000,-0.61693,0.09585,
1695722681239844000,-0.59781,0.10342,
1695722681342820000,-0.57323,0.10541,
1695722681445594000,-0.55560,0.10463,
1695722681548292000,-0.53310,0.10390,
1695722681651254000,-0.51023,0.09954,
1695722681753804000,-0.48911,0.09810,
1695722681856518000,-0.46183,0.08884,
1695722681959271000,-0.43312,0.07621,
1695722682062020000,-0.40493,0.05811,
1695722682164935000,-0.37896,0.04881,
1695722682267286000,-0.34033,0.03124,
1695722682370289000,-0.30959,0.01722,
1695722682473238000,-0.26864,0.01504,
1695722682577264000,-0.22681,0.01336,
1695722682679542000,-0.19282,0.01138,
1695722682782873000,-0.15630,0.01530,
1695722682886138000,-0.11552,0.01960,
1695722682989275000,-0.07978,0.01976,
1695722683092282000,-0.04383,0.02877,
1695722683195272000,-0.01631,0.03403,
1695722683298606000,-0.00484,0.03161,
1695722683401654000,0.00469,0.03275,
1695722683504526000,0.01405,0.03344,
1695722683607734000,0.01975,0.03834,
1695722683711198000,0.02488,0.03683,
1695722683813994000,0.02855,0.03570,
1695722683917023000,0.02879,0.03672,
1695722684019980000,0.02946,0.03472,
1695722684122926000,0.02295,0.03814,
1695722684226147000,0.02981,0.03743,
1695722684329403000,0.03099,0.04008,
1695722684434295000,0.03204,0.04771,
1695722684535939000,0.03480,0.04778,
1695722684639562000,0.03207,0.05129,
1695722684742413000,0.02231,0.05345,
1695722684845138000,0.01062,0.05540,
1695722684948167000,-0.00944,0.05706,
1695722685051230000,-0.03211,0.05865,
1695722685154095000,-0.04381,0.05599,
1695722685256888000,-0.05040,0.05865,
1695722685359620000,-0.05730,0.05630,
1695722685462364000,-0.05184,0.04786,
1695722685564901000,-0.05392,0.03827,
1695722685667571000,-0.05183,0.03419,
1695722685768730000,-0.05085,0.03577,
1695722685873836000,-0.04893,0.03597,
1695722685977139000,-0.05209,0.03633,
1695722686080374000,-0.04508,0.03374,
1695722686183395000,-0.04903,0.03572,
1695722686286370000,-0.05061,0.03680,
1695722686389607000,-0.04638,0.03334,
1695722686493045000,-0.04804,0.03660,
1695722686595903000,-0.04786,0.03421,
1695722686699889000,-0.05138,0.03559,
1695722686802096000,-0.04778,0.03107,
1695722686905173000,-0.05080,0.03400,
1695722687008124000,-0.05075,0.03651,
1695722687111378000,-0.04562,0.03599,
1695722687214426000,-0.04731,0.03199,
1695722687317308000,-0.04966,0.03499,
1695722687420280000,-0.04987,0.03708,
1695722687523607000,-0.04781,0.03387,
1695722687626810000,-0.04898,0.03735,
1695722687729729000,-0.04586,0.03466,
1695722687832782000,-0.04712,0.03376,
1695722687935792000,-0.04972,0.03646,
1695722688039209000,-0.04856,0.03507,
1695722688142053000,-0.04881,0.03541,
1695722688245181000,-0.04831,0.03442,
1695722688348247000,-0.05005,0.03847,
1695722688451197000,-0.04926,0.03801,
1695722688554218000,-0.04873,0.03834,
1695722688657286000,-0.04687,0.03284,
1695722688760243000,-0.04796,0.03365,
1695722688863200000,-0.04922,0.03382,
1695722688966212000,-0.05157,0.03605,
1695722689069237000,-0.04744,0.03859,
1695722689172432000,-0.05169,0.03551,
1695722689279518000,-0.04960,0.03718,
1695722689378289000,-0.04854,0.03774,
1695722689481462000,-0.05219,0.03524,
1695722689584712000,-0.04779,0.03329,
1695722689687712000,-0.05219,0.03518,
1695722689790733000,-0.05016,0.03735,
1695722689894512000,-0.04998,0.03552,
1695722689996706000,-0.04920,0.03368,
1695722690099676000,-0.05060,0.03487,
1695722690202934000,-0.04560,0.03575,
1695722690306061000,-0.05358,0.03667,
1695722690408982000,-0.04652,0.03542,
1695722690512224000,-0.04753,0.03459,
1695722690615189000,-0.05431,0.03655,
1695722690718128000,-0.04878,0.03778,
1695722690821356000,-0.04805,0.03514,
1695722690924355000,-0.05124,0.03425,
1695722691027658000,-0.04843,0.03414,
1695722691130570000,-0.05120,0.03865,
1695722691233951000,-0.04720,0.03558,
1695722691336842000,-0.04888,0.03222,
1695722691439894000,-0.04926,0.03812,
1695722691542864000,-0.04892,0.03848,
1695722691646085000,-0.04673,0.03336,
1695722691749093000,-0.05232,0.03524,
1695722691852416000,-0.04781,0.03318,
1695722691955309000,-0.04816,0.03659,
1695722692058596000,-0.04874,0.03148,
1695722692161568000,-0.04893,0.03541,
1695722692264641000,-0.04842,0.03679,
1695722692367803000,-0.04530,0.03373,
1695722692470872000,-0.04843,0.03074,
1695722692573880000,-0.05238,0.03538,
1695722692676837000,-0.04848,0.03867,
1695722692780078000,-0.05053,0.03803,
1695722692883066000,-0.04857,0.03751,
1695722692986050000,-0.04621,0.03333,
